"code","validcode","todel","desc"
"Y2254","TRUE",,"Handgun discharge, undetermined intent: at trade & service area: while resting..."
"Y2258","TRUE",,"Handgun discharge, undetermined intent: at trade & service area: in oth spec activity"
"Y2259","TRUE",,"Handgun discharge, undetermined intent: at trade & service area: during unspec activity"
"Y226","TRUE",,"Handgun discharge, undetermined intent: at industr & const area"
"Y2260","TRUE",,"Handgun discharge, undetermined intent: at industr & const area: in sport activity"
"Y2261","TRUE",,"Handgun discharge, undetermined intent: at industr & const area: in leisure activity"
"Y2262","TRUE",,"Handgun discharge, undetermined intent: at industr & const area: while work for income"
"Y2263","TRUE",,"Handgun discharge, undetermined intent: at industr & const area: in oth type work"
"Y2264","TRUE",,"Handgun discharge, undetermined intent: at industr & const area: while resting..."
"Y2268","TRUE",,"Handgun discharge, undetermined intent: at industr & const area: in oth spec activity"
"Y2269","TRUE",,"Handgun discharge, undetermined intent: at industr & const area: during unspec activity"
"Y227","TRUE",,"Handgun discharge, undetermined intent: at farm"
"Y2270","TRUE",,"Handgun discharge, undetermined intent: at farm: in sport activity"
"Y2271","TRUE",,"Handgun discharge, undetermined intent: at farm: in leisure activity"
"Y2272","TRUE",,"Handgun discharge, undetermined intent: at farm: while work for income"
"Y2273","TRUE",,"Handgun discharge, undetermined intent: at farm: in oth type work"
"Y2274","TRUE",,"Handgun discharge, undetermined intent: at farm: while resting..."
"Y2278","TRUE",,"Handgun discharge, undetermined intent: at farm: in oth spec activity"
"Y2279","TRUE",,"Handgun discharge, undetermined intent: at farm: during unspec activity"
"Y228","TRUE",,"Handgun discharge, undetermined intent: at other spec places"
"Y2280","TRUE",,"Handgun discharge, undetermined intent: at other spec places: in sport activity"
"Y2281","TRUE",,"Handgun discharge, undetermined intent: at other spec places: in leisure activity"
"Y2282","TRUE",,"Handgun discharge, undetermined intent: at other spec places: while work for income"
"Y2283","TRUE",,"Handgun discharge, undetermined intent: at other spec places: in oth type work"
"Y2284","TRUE",,"Handgun discharge, undetermined intent: at other spec places: while resting..."
"Y2288","TRUE",,"Handgun discharge, undetermined intent: at other spec places: in oth spec activity"
"Y2289","TRUE",,"Handgun discharge, undetermined intent: at other spec places: during unspec activity"
"Y229","TRUE",,"Handgun discharge, undetermined intent: at unspec place"
"Y2290","TRUE",,"Handgun discharge, undetermined intent: at unspec place: in sport activity"
"Y2291","TRUE",,"Handgun discharge, undetermined intent: at unspec place: in leisure activity"
"Y2292","TRUE",,"Handgun discharge, undetermined intent: at unspec place: while work for income"
"Y2293","TRUE",,"Handgun discharge, undetermined intent: at unspec place: in oth type work"
"Y2294","TRUE",,"Handgun discharge, undetermined intent: at unspec place: while resting..."
"Y2298","TRUE",,"Handgun discharge, undetermined intent: at unspec place: in oth spec activity"
"Y2299","TRUE",,"Handgun discharge, undetermined intent: at unspec place: during unspec activity"
"Y23","FALSE",,"Rifle, shotgun and larger firearm discharge, undetermined intent"
"Y230","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at home"
"Y2300","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at home: in sport activity"
"Y2301","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at home: in leisure activity"
"Y2302","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at home: while work for income"
"Y2303","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at home: in oth type work"
"Y2304","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at home: while resting..."
"Y2308","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at home: in oth spec activity"
"Y2309","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at home: during unspec activity"
"Y231","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at residentl institutn"
"Y2310","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at residentl institutn: in sport activity"
"Y2311","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at residentl institutn: in leisure activity"
"Y2312","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at residentl institutn: while work for income"
"Y2313","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at residentl institutn: in oth type work"
"Y2314","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at residentl institutn: while resting..."
"Y2318","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at residentl institutn: in oth spec activity"
"Y2319","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at residentl institutn: during unspec activity"
"Y232","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at school, other..area"
"Y2320","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at school, other..area: in sport activity"
"Y2321","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at school, other..area: in leisure activity"
"Y2322","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at school, other..area: while work for income"
"Y2323","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at school, other..area: in oth type work"
"Y2324","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at school, other..area: while resting..."
"Y2328","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at school, other..area: in oth spec activity"
"Y2329","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at school, other..area: during unspec activity"
"Y233","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at sport & athlet area"
"Y2330","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at sport & athlet area: in sport activity"
"Y2331","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at sport & athlet area: in leisure activity"
"Y2332","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at sport & athlet area: while work for income"
"Y2333","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at sport & athlet area: in oth type work"
"Y2334","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at sport & athlet area: while resting..."
"Y2338","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at sport & athlet area: in oth spec activity"
"Y2339","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at sport & athlet area: during unspec activity"
"Y234","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at street & highway"
"Y2340","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at street & highway: in sport activity"
"Y2341","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at street & highway: in leisure activity"
"Y2342","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at street & highway: while work for income"
"Y2343","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at street & highway: in oth type work"
"Y2344","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at street & highway: while resting..."
"Y2348","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at street & highway: in oth spec activity"
"Y2349","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at street & highway: during unspec activity"
"Y235","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at trade & service area"
"Y2350","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at trade & service area: in sport activity"
"Y2351","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at trade & service area: in leisure activity"
"Y2352","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at trade & service area: while work for income"
"Y2353","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at trade & service area: in oth type work"
"Y2354","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at trade & service area: while resting..."
"Y2358","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at trade & service area: in oth spec activity"
"Y2359","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at trade & service area: during unspec activity"
"Y236","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at industr & const area"
"Y2360","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at industr & const area: in sport activity"
"Y2361","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at industr & const area: in leisure activity"
"Y2362","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at industr & const area: while work for income"
"Y2363","TRUE",,"Rifle, shotgun and larger firearm discharge, undetermined intent: at industr & const area: in oth type work"
